ca.rmen.android.frenchcalendar - Installs by user by Android Version for 2011-07-21 - 2019-02-24
,,Metric,Installs by user,Notes
,,Dimension,All Android versions
2011-07-21 - 2019-02-24,2015-12-09,,2
2011-07-21 - 2019-02-24,2015-12-10,,-
2011-07-21 - 2019-02-24,2015-12-11,,3
2011-07-21 - 2019-02-24,2015-12-12,,4
2011-07-21 - 2019-02-24,2015-12-13,,2
2011-07-21 - 2019-02-24,2015-12-14,,-
2011-07-21 - 2019-02-24,2015-12-15,,1
2011-07-21 - 2019-02-24,2015-12-16,,1
2011-07-21 - 2019-02-24,2015-12-17,,2
2011-07-21 - 2019-02-24,2015-12-18,,2
2011-07-21 - 2019-02-24,2015-12-19,,3
2011-07-21 - 2019-02-24,2015-12-20,,3
2011-07-21 - 2019-02-24,2015-12-21,,2
2011-07-21 - 2019-02-24,2015-12-22,,3
2011-07-21 - 2019-02-24,2015-12-23,,2
2011-07-21 - 2019-02-24,2015-12-24,,3
2011-07-21 - 2019-02-24,2015-12-25,,3
2011-07-21 - 2019-02-24,2015-12-26,,2
2011-07-21 - 2019-02-24,2015-12-27,,3
2011-07-21 - 2019-02-24,2015-12-28,,1
2011-07-21 - 2019-02-24,2015-12-29,,1
2011-07-21 - 2019-02-24,2015-12-30,,4
2011-07-21 - 2019-02-24,2015-12-31,,8
2011-07-21 - 2019-02-24,2016-01-01,,4
2011-07-21 - 2019-02-24,2016-01-02,,4
2011-07-21 - 2019-02-24,2016-01-03,,3
2011-07-21 - 2019-02-24,2016-01-04,,3
2011-07-21 - 2019-02-24,2016-01-05,,2
2011-07-21 - 2019-02-24,2016-01-06,,2
2011-07-21 - 2019-02-24,2016-01-07,,3
2011-07-21 - 2019-02-24,2016-01-08,,5
2011-07-21 - 2019-02-24,2016-01-09,,3
2011-07-21 - 2019-02-24,2016-01-10,,5
2011-07-21 - 2019-02-24,2016-01-11,,2
2011-07-21 - 2019-02-24,2016-01-12,,6
2011-07-21 - 2019-02-24,2016-01-13,,4
2011-07-21 - 2019-02-24,2016-01-14,,3
2011-07-21 - 2019-02-24,2016-01-15,,2
2011-07-21 - 2019-02-24,2016-01-16,,4
2011-07-21 - 2019-02-24,2016-01-17,,5
2011-07-21 - 2019-02-24,2016-01-18,,4
2011-07-21 - 2019-02-24,2016-01-19,,4
2011-07-21 - 2019-02-24,2016-01-20,,5
2011-07-21 - 2019-02-24,2016-01-21,,4
2011-07-21 - 2019-02-24,2016-01-22,,2
2011-07-21 - 2019-02-24,2016-01-23,,1
2011-07-21 - 2019-02-24,2016-01-24,,2
2011-07-21 - 2019-02-24,2016-01-25,,1
2011-07-21 - 2019-02-24,2016-01-26,,1
2011-07-21 - 2019-02-24,2016-01-27,,1
2011-07-21 - 2019-02-24,2016-01-28,,2
2011-07-21 - 2019-02-24,2016-01-29,,4
2011-07-21 - 2019-02-24,2016-01-30,,4
2011-07-21 - 2019-02-24,2016-01-31,,6
2011-07-21 - 2019-02-24,2016-02-01,,5
2011-07-21 - 2019-02-24,2016-02-02,,1
2011-07-21 - 2019-02-24,2016-02-03,,4
2011-07-21 - 2019-02-24,2016-02-04,,3
2011-07-21 - 2019-02-24,2016-02-05,,2
2011-07-21 - 2019-02-24,2016-02-06,,1
2011-07-21 - 2019-02-24,2016-02-07,,3
2011-07-21 - 2019-02-24,2016-02-08,,3
2011-07-21 - 2019-02-24,2016-02-09,,6
2011-07-21 - 2019-02-24,2016-02-10,,3
2011-07-21 - 2019-02-24,2016-02-11,,3
2011-07-21 - 2019-02-24,2016-02-12,,1
2011-07-21 - 2019-02-24,2016-02-13,,4
2011-07-21 - 2019-02-24,2016-02-14,,2
2011-07-21 - 2019-02-24,2016-02-15,,-
2011-07-21 - 2019-02-24,2016-02-16,,6
2011-07-21 - 2019-02-24,2016-02-17,,2
2011-07-21 - 2019-02-24,2016-02-18,,6
2011-07-21 - 2019-02-24,2016-02-19,,3
2011-07-21 - 2019-02-24,2016-02-20,,3
2011-07-21 - 2019-02-24,2016-02-21,,3
2011-07-21 - 2019-02-24,2016-02-22,,2
2011-07-21 - 2019-02-24,2016-02-23,,1
2011-07-21 - 2019-02-24,2016-02-24,,4
2011-07-21 - 2019-02-24,2016-02-25,,3
2011-07-21 - 2019-02-24,2016-02-26,,-
2011-07-21 - 2019-02-24,2016-02-27,,3
2011-07-21 - 2019-02-24,2016-02-28,,3
2011-07-21 - 2019-02-24,2016-02-29,,6
2011-07-21 - 2019-02-24,2016-03-01,,6
2011-07-21 - 2019-02-24,2016-03-02,,6
2011-07-21 - 2019-02-24,2016-03-03,,1
2011-07-21 - 2019-02-24,2016-03-04,,2
2011-07-21 - 2019-02-24,2016-03-05,,-
2011-07-21 - 2019-02-24,2016-03-06,,2
2011-07-21 - 2019-02-24,2016-03-07,,3
2011-07-21 - 2019-02-24,2016-03-08,,-
2011-07-21 - 2019-02-24,2016-03-09,,3
2011-07-21 - 2019-02-24,2016-03-10,,1
2011-07-21 - 2019-02-24,2016-03-11,,2
2011-07-21 - 2019-02-24,2016-03-12,,2
2011-07-21 - 2019-02-24,2016-03-13,,-
2011-07-21 - 2019-02-24,2016-03-14,,2
2011-07-21 - 2019-02-24,2016-03-15,,2
2011-07-21 - 2019-02-24,2016-03-16,,5
2011-07-21 - 2019-02-24,2016-03-17,,2
2011-07-21 - 2019-02-24,2016-03-18,,4
2011-07-21 - 2019-02-24,2016-03-19,,3
2011-07-21 - 2019-02-24,2016-03-20,,4
2011-07-21 - 2019-02-24,2016-03-21,,2
2011-07-21 - 2019-02-24,2016-03-22,,-
2011-07-21 - 2019-02-24,2016-03-23,,1
2011-07-21 - 2019-02-24,2016-03-24,,1
2011-07-21 - 2019-02-24,2016-03-25,,1
2011-07-21 - 2019-02-24,2016-03-26,,2
2011-07-21 - 2019-02-24,2016-03-27,,3
2011-07-21 - 2019-02-24,2016-03-28,,2
2011-07-21 - 2019-02-24,2016-03-29,,-
2011-07-21 - 2019-02-24,2016-03-30,,4
2011-07-21 - 2019-02-24,2016-03-31,,4
2011-07-21 - 2019-02-24,2016-04-01,,1
2011-07-21 - 2019-02-24,2016-04-02,,1
2011-07-21 - 2019-02-24,2016-04-03,,3
2011-07-21 - 2019-02-24,2016-04-04,,2
2011-07-21 - 2019-02-24,2016-04-05,,1
2011-07-21 - 2019-02-24,2016-04-06,,6
2011-07-21 - 2019-02-24,2016-04-07,,4
2011-07-21 - 2019-02-24,2016-04-08,,3
2011-07-21 - 2019-02-24,2016-04-09,,1
2011-07-21 - 2019-02-24,2016-04-10,,2
2011-07-21 - 2019-02-24,2016-04-11,,2
2011-07-21 - 2019-02-24,2016-04-12,,1
2011-07-21 - 2019-02-24,2016-04-13,,3
2011-07-21 - 2019-02-24,2016-04-14,,1
2011-07-21 - 2019-02-24,2016-04-15,,4
2011-07-21 - 2019-02-24,2016-04-16,,1
2011-07-21 - 2019-02-24,2016-04-17,,5
2011-07-21 - 2019-02-24,2016-04-18,,3
2011-07-21 - 2019-02-24,2016-04-19,,2
2011-07-21 - 2019-02-24,2016-04-20,,7
2011-07-21 - 2019-02-24,2016-04-21,,2
2011-07-21 - 2019-02-24,2016-04-22,,1
2011-07-21 - 2019-02-24,2016-04-23,,3
2011-07-21 - 2019-02-24,2016-04-24,,3
2011-07-21 - 2019-02-24,2016-04-25,,1
2011-07-21 - 2019-02-24,2016-04-26,,2
2011-07-21 - 2019-02-24,2016-04-27,,2
2011-07-21 - 2019-02-24,2016-04-28,,4
2011-07-21 - 2019-02-24,2016-04-29,,1
2011-07-21 - 2019-02-24,2016-04-30,,4
2011-07-21 - 2019-02-24,2016-05-01,,-
2011-07-21 - 2019-02-24,2016-05-02,,5
2011-07-21 - 2019-02-24,2016-05-03,,2
2011-07-21 - 2019-02-24,2016-05-04,,2
2011-07-21 - 2019-02-24,2016-05-05,,6
2011-07-21 - 2019-02-24,2016-05-06,,4
2011-07-21 - 2019-02-24,2016-05-07,,1
2011-07-21 - 2019-02-24,2016-05-08,,-
2011-07-21 - 2019-02-24,2016-05-09,,2
2011-07-21 - 2019-02-24,2016-05-10,,3
2011-07-21 - 2019-02-24,2016-05-11,,2
2011-07-21 - 2019-02-24,2016-05-12,,4
2011-07-21 - 2019-02-24,2016-05-13,,2
2011-07-21 - 2019-02-24,2016-05-14,,3
2011-07-21 - 2019-02-24,2016-05-15,,1
2011-07-21 - 2019-02-24,2016-05-16,,1
2011-07-21 - 2019-02-24,2016-05-17,,3
2011-07-21 - 2019-02-24,2016-05-18,,4
2011-07-21 - 2019-02-24,2016-05-19,,2
2011-07-21 - 2019-02-24,2016-05-20,,1
2011-07-21 - 2019-02-24,2016-05-21,,-
2011-07-21 - 2019-02-24,2016-05-22,,1
2011-07-21 - 2019-02-24,2016-05-23,,1
2011-07-21 - 2019-02-24,2016-05-24,,4
2011-07-21 - 2019-02-24,2016-05-25,,-
2011-07-21 - 2019-02-24,2016-05-26,,2
2011-07-21 - 2019-02-24,2016-05-27,,1
2011-07-21 - 2019-02-24,2016-05-28,,2
2011-07-21 - 2019-02-24,2016-05-29,,3
2011-07-21 - 2019-02-24,2016-05-30,,1
2011-07-21 - 2019-02-24,2016-05-31,,2
2011-07-21 - 2019-02-24,2016-06-01,,1
2011-07-21 - 2019-02-24,2016-06-02,,3
2011-07-21 - 2019-02-24,2016-06-03,,15
2011-07-21 - 2019-02-24,2016-06-04,,2
2011-07-21 - 2019-02-24,2016-06-05,,1
2011-07-21 - 2019-02-24,2016-06-06,,2
2011-07-21 - 2019-02-24,2016-06-07,,8
2011-07-21 - 2019-02-24,2016-06-08,,1
2011-07-21 - 2019-02-24,2016-06-09,,-
2011-07-21 - 2019-02-24,2016-06-10,,3
2011-07-21 - 2019-02-24,2016-06-11,,2
2011-07-21 - 2019-02-24,2016-06-12,,2
2011-07-21 - 2019-02-24,2016-06-13,,3
2011-07-21 - 2019-02-24,2016-06-14,,1
2011-07-21 - 2019-02-24,2016-06-15,,5
2011-07-21 - 2019-02-24,2016-06-16,,1
2011-07-21 - 2019-02-24,2016-06-17,,2
2011-07-21 - 2019-02-24,2016-06-18,,1
2011-07-21 - 2019-02-24,2016-06-19,,3
2011-07-21 - 2019-02-24,2016-06-20,,3
2011-07-21 - 2019-02-24,2016-06-21,,3
2011-07-21 - 2019-02-24,2016-06-22,,1
2011-07-21 - 2019-02-24,2016-06-23,,-
2011-07-21 - 2019-02-24,2016-06-24,,2
2011-07-21 - 2019-02-24,2016-06-25,,3
2011-07-21 - 2019-02-24,2016-06-26,,1
2011-07-21 - 2019-02-24,2016-06-27,,5
2011-07-21 - 2019-02-24,2016-06-28,,1
2011-07-21 - 2019-02-24,2016-06-29,,6
2011-07-21 - 2019-02-24,2016-06-30,,3
2011-07-21 - 2019-02-24,2016-07-01,,1
2011-07-21 - 2019-02-24,2016-07-02,,1
2011-07-21 - 2019-02-24,2016-07-03,,3
2011-07-21 - 2019-02-24,2016-07-04,,3
2011-07-21 - 2019-02-24,2016-07-05,,2
2011-07-21 - 2019-02-24,2016-07-06,,3
2011-07-21 - 2019-02-24,2016-07-07,,4
2011-07-21 - 2019-02-24,2016-07-08,,-
2011-07-21 - 2019-02-24,2016-07-09,,4
2011-07-21 - 2019-02-24,2016-07-10,,1
2011-07-21 - 2019-02-24,2016-07-11,,2
2011-07-21 - 2019-02-24,2016-07-12,,4
2011-07-21 - 2019-02-24,2016-07-13,,2
2011-07-21 - 2019-02-24,2016-07-14,,3
2011-07-21 - 2019-02-24,2016-07-15,,4
2011-07-21 - 2019-02-24,2016-07-16,,1
2011-07-21 - 2019-02-24,2016-07-17,,3
2011-07-21 - 2019-02-24,2016-07-18,,3
2011-07-21 - 2019-02-24,2016-07-19,,5
2011-07-21 - 2019-02-24,2016-07-20,,5
2011-07-21 - 2019-02-24,2016-07-21,,4
2011-07-21 - 2019-02-24,2016-07-22,,2
2011-07-21 - 2019-02-24,2016-07-23,,-
2011-07-21 - 2019-02-24,2016-07-24,,4
2011-07-21 - 2019-02-24,2016-07-25,,4
2011-07-21 - 2019-02-24,2016-07-26,,2
2011-07-21 - 2019-02-24,2016-07-27,,2
2011-07-21 - 2019-02-24,2016-07-28,,1
2011-07-21 - 2019-02-24,2016-07-29,,3
2011-07-21 - 2019-02-24,2016-07-30,,4
2011-07-21 - 2019-02-24,2016-07-31,,4
2011-07-21 - 2019-02-24,2016-08-01,,4
2011-07-21 - 2019-02-24,2016-08-02,,3
2011-07-21 - 2019-02-24,2016-08-03,,2
2011-07-21 - 2019-02-24,2016-08-04,,5
2011-07-21 - 2019-02-24,2016-08-05,,3
2011-07-21 - 2019-02-24,2016-08-06,,2
2011-07-21 - 2019-02-24,2016-08-07,,-
2011-07-21 - 2019-02-24,2016-08-08,,3
2011-07-21 - 2019-02-24,2016-08-09,,4
2011-07-21 - 2019-02-24,2016-08-10,,4
2011-07-21 - 2019-02-24,2016-08-11,,1
2011-07-21 - 2019-02-24,2016-08-12,,7
2011-07-21 - 2019-02-24,2016-08-13,,3
2011-07-21 - 2019-02-24,2016-08-14,,3
2011-07-21 - 2019-02-24,2016-08-15,,8
2011-07-21 - 2019-02-24,2016-08-16,,2
2011-07-21 - 2019-02-24,2016-08-17,,6
2011-07-21 - 2019-02-24,2016-08-18,,3
2011-07-21 - 2019-02-24,2016-08-19,,4
2011-07-21 - 2019-02-24,2016-08-20,,5
2011-07-21 - 2019-02-24,2016-08-21,,7
2011-07-21 - 2019-02-24,2016-08-22,,4
2011-07-21 - 2019-02-24,2016-08-23,,3
2011-07-21 - 2019-02-24,2016-08-24,,1
2011-07-21 - 2019-02-24,2016-08-25,,-
2011-07-21 - 2019-02-24,2016-08-26,,4
2011-07-21 - 2019-02-24,2016-08-27,,4
2011-07-21 - 2019-02-24,2016-08-28,,4
2011-07-21 - 2019-02-24,2016-08-29,,7
2011-07-21 - 2019-02-24,2016-08-30,,4
2011-07-21 - 2019-02-24,2016-08-31,,3
2011-07-21 - 2019-02-24,2016-09-01,,3
2011-07-21 - 2019-02-24,2016-09-02,,4
2011-07-21 - 2019-02-24,2016-09-03,,7,Rollout of release - Started rollout of 1.9.3 at 50%
2011-07-21 - 2019-02-24,2016-09-04,,3
2011-07-21 - 2019-02-24,2016-09-05,,3
2011-07-21 - 2019-02-24,2016-09-06,,3
2011-07-21 - 2019-02-24,2016-09-07,,6
2011-07-21 - 2019-02-24,2016-09-08,,3
2011-07-21 - 2019-02-24,2016-09-09,,5
2011-07-21 - 2019-02-24,2016-09-10,,2,Rollout of release - Increased rollout of 1.9.3 to 100%
2011-07-21 - 2019-02-24,2016-09-11,,1
2011-07-21 - 2019-02-24,2016-09-12,,2
2011-07-21 - 2019-02-24,2016-09-13,,5
2011-07-21 - 2019-02-24,2016-09-14,,2
2011-07-21 - 2019-02-24,2016-09-15,,4
2011-07-21 - 2019-02-24,2016-09-16,,2
2011-07-21 - 2019-02-24,2016-09-17,,3
2011-07-21 - 2019-02-24,2016-09-18,,4
2011-07-21 - 2019-02-24,2016-09-19,,3
2011-07-21 - 2019-02-24,2016-09-20,,6
2011-07-21 - 2019-02-24,2016-09-21,,7
2011-07-21 - 2019-02-24,2016-09-22,,5
2011-07-21 - 2019-02-24,2016-09-23,,4
2011-07-21 - 2019-02-24,2016-09-24,,5,Rollout of release - Started rollout of 1.9.4 at 100%
2011-07-21 - 2019-02-24,2016-09-25,,6
2011-07-21 - 2019-02-24,2016-09-26,,3
2011-07-21 - 2019-02-24,2016-09-27,,6
2011-07-21 - 2019-02-24,2016-09-28,,1
2011-07-21 - 2019-02-24,2016-09-29,,2
2011-07-21 - 2019-02-24,2016-09-30,,4
2011-07-21 - 2019-02-24,2016-10-01,,4
2011-07-21 - 2019-02-24,2016-10-02,,6
2011-07-21 - 2019-02-24,2016-10-03,,3
2011-07-21 - 2019-02-24,2016-10-04,,9
2011-07-21 - 2019-02-24,2016-10-05,,6
2011-07-21 - 2019-02-24,2016-10-06,,2
2011-07-21 - 2019-02-24,2016-10-07,,5
2011-07-21 - 2019-02-24,2016-10-08,,1
2011-07-21 - 2019-02-24,2016-10-09,,5
2011-07-21 - 2019-02-24,2016-10-10,,6
2011-07-21 - 2019-02-24,2016-10-11,,2
2011-07-21 - 2019-02-24,2016-10-12,,6
2011-07-21 - 2019-02-24,2016-10-13,,2
2011-07-21 - 2019-02-24,2016-10-14,,-
2011-07-21 - 2019-02-24,2016-10-15,,1
2011-07-21 - 2019-02-24,2016-10-16,,12,"Rollout of release - Started rollout of 1.9.5 at 100%, Rollout of release - Started rollout of 1.9.6 at 100%"
2011-07-21 - 2019-02-24,2016-10-17,,5
2011-07-21 - 2019-02-24,2016-10-18,,3
2011-07-21 - 2019-02-24,2016-10-19,,3
2011-07-21 - 2019-02-24,2016-10-20,,2
2011-07-21 - 2019-02-24,2016-10-21,,2
2011-07-21 - 2019-02-24,2016-10-22,,1,Rollout of release - Started rollout of 1.9.7 at 100%
2011-07-21 - 2019-02-24,2016-10-23,,3,Rollout of release - Started rollout of 1.10.0 at 100%
2011-07-21 - 2019-02-24,2016-10-24,,9
2011-07-21 - 2019-02-24,2016-10-25,,3
2011-07-21 - 2019-02-24,2016-10-26,,2
2011-07-21 - 2019-02-24,2016-10-27,,4
2011-07-21 - 2019-02-24,2016-10-28,,3
2011-07-21 - 2019-02-24,2016-10-29,,3
2011-07-21 - 2019-02-24,2016-10-30,,3
2011-07-21 - 2019-02-24,2016-10-31,,4
2011-07-21 - 2019-02-24,2016-11-01,,2
2011-07-21 - 2019-02-24,2016-11-02,,8
2011-07-21 - 2019-02-24,2016-11-03,,4
2011-07-21 - 2019-02-24,2016-11-04,,4,"Rollout of release - Started rollout of 1.11.0 at 100%, Rollout of release - Started rollout of 1.11.1 at 100%"
2011-07-21 - 2019-02-24,2016-11-05,,3
2011-07-21 - 2019-02-24,2016-11-06,,7
2011-07-21 - 2019-02-24,2016-11-07,,6
2011-07-21 - 2019-02-24,2016-11-08,,2,"Rollout of release - Started rollout of 1.11.2 at 20%, Rollout of release - Increased rollout of 1.11.2 to 100%"
2011-07-21 - 2019-02-24,2016-11-09,,7
2011-07-21 - 2019-02-24,2016-11-10,,3
2011-07-21 - 2019-02-24,2016-11-11,,9
2011-07-21 - 2019-02-24,2016-11-12,,6
2011-07-21 - 2019-02-24,2016-11-13,,6
2011-07-21 - 2019-02-24,2016-11-14,,1
2011-07-21 - 2019-02-24,2016-11-15,,3
2011-07-21 - 2019-02-24,2016-11-16,,-
2011-07-21 - 2019-02-24,2016-11-17,,3
2011-07-21 - 2019-02-24,2016-11-18,,3,Rollout of release - Started rollout of 1.11.3 at 50%
2011-07-21 - 2019-02-24,2016-11-19,,4
2011-07-21 - 2019-02-24,2016-11-20,,6
2011-07-21 - 2019-02-24,2016-11-21,,5
2011-07-21 - 2019-02-24,2016-11-22,,5
2011-07-21 - 2019-02-24,2016-11-23,,4
2011-07-21 - 2019-02-24,2016-11-24,,7
2011-07-21 - 2019-02-24,2016-11-25,,4
2011-07-21 - 2019-02-24,2016-11-26,,5,"Rollout of release - Increased rollout of 1.11.3 to 100%, Rollout of release - Started rollout of 1.12.0 at 100%"
2011-07-21 - 2019-02-24,2016-11-27,,7
2011-07-21 - 2019-02-24,2016-11-28,,4
2011-07-21 - 2019-02-24,2016-11-29,,6
2011-07-21 - 2019-02-24,2016-11-30,,5
2011-07-21 - 2019-02-24,2016-12-01,,6
2011-07-21 - 2019-02-24,2016-12-02,,3
2011-07-21 - 2019-02-24,2016-12-03,,1,Rollout of release - Started rollout of 1.12.1 at 100%
2011-07-21 - 2019-02-24,2016-12-04,,3
2011-07-21 - 2019-02-24,2016-12-05,,3
2011-07-21 - 2019-02-24,2016-12-06,,5
2011-07-21 - 2019-02-24,2016-12-07,,6
2011-07-21 - 2019-02-24,2016-12-08,,3
2011-07-21 - 2019-02-24,2016-12-09,,5
2011-07-21 - 2019-02-24,2016-12-10,,4
2011-07-21 - 2019-02-24,2016-12-11,,4
2011-07-21 - 2019-02-24,2016-12-12,,2
2011-07-21 - 2019-02-24,2016-12-13,,6
2011-07-21 - 2019-02-24,2016-12-14,,2
2011-07-21 - 2019-02-24,2016-12-15,,1
2011-07-21 - 2019-02-24,2016-12-16,,1
2011-07-21 - 2019-02-24,2016-12-17,,7
2011-07-21 - 2019-02-24,2016-12-18,,6
2011-07-21 - 2019-02-24,2016-12-19,,5
2011-07-21 - 2019-02-24,2016-12-20,,7
2011-07-21 - 2019-02-24,2016-12-21,,6
2011-07-21 - 2019-02-24,2016-12-22,,3
2011-07-21 - 2019-02-24,2016-12-23,,3
2011-07-21 - 2019-02-24,2016-12-24,,5
2011-07-21 - 2019-02-24,2016-12-25,,6
2011-07-21 - 2019-02-24,2016-12-26,,4
2011-07-21 - 2019-02-24,2016-12-27,,5
2011-07-21 - 2019-02-24,2016-12-28,,7
2011-07-21 - 2019-02-24,2016-12-29,,10
2011-07-21 - 2019-02-24,2016-12-30,,5
2011-07-21 - 2019-02-24,2016-12-31,,9
2011-07-21 - 2019-02-24,2017-01-01,,5
2011-07-21 - 2019-02-24,2017-01-02,,8
2011-07-21 - 2019-02-24,2017-01-03,,5
2011-07-21 - 2019-02-24,2017-01-04,,11
2011-07-21 - 2019-02-24,2017-01-05,,7
2011-07-21 - 2019-02-24,2017-01-06,,5
2011-07-21 - 2019-02-24,2017-01-07,,2
2011-07-21 - 2019-02-24,2017-01-08,,4,Rollout of release - Started rollout of 1.12.2 at 100%
2011-07-21 - 2019-02-24,2017-01-09,,2
2011-07-21 - 2019-02-24,2017-01-10,,7
2011-07-21 - 2019-02-24,2017-01-11,,4
2011-07-21 - 2019-02-24,2017-01-12,,6
2011-07-21 - 2019-02-24,2017-01-13,,9
2011-07-21 - 2019-02-24,2017-01-14,,7
2011-07-21 - 2019-02-24,2017-01-15,,6
2011-07-21 - 2019-02-24,2017-01-16,,5
2011-07-21 - 2019-02-24,2017-01-17,,7
2011-07-21 - 2019-02-24,2017-01-18,,4
2011-07-21 - 2019-02-24,2017-01-19,,8
2011-07-21 - 2019-02-24,2017-01-20,,4
2011-07-21 - 2019-02-24,2017-01-21,,7
2011-07-21 - 2019-02-24,2017-01-22,,7
2011-07-21 - 2019-02-24,2017-01-23,,7
2011-07-21 - 2019-02-24,2017-01-24,,8
2011-07-21 - 2019-02-24,2017-01-25,,1
2011-07-21 - 2019-02-24,2017-01-26,,4
2011-07-21 - 2019-02-24,2017-01-27,,5
2011-07-21 - 2019-02-24,2017-01-28,,6
2011-07-21 - 2019-02-24,2017-01-29,,5
2011-07-21 - 2019-02-24,2017-01-30,,5
2011-07-21 - 2019-02-24,2017-01-31,,4
2011-07-21 - 2019-02-24,2017-02-01,,2
2011-07-21 - 2019-02-24,2017-02-02,,2
2011-07-21 - 2019-02-24,2017-02-03,,4
2011-07-21 - 2019-02-24,2017-02-04,,8
2011-07-21 - 2019-02-24,2017-02-05,,5
2011-07-21 - 2019-02-24,2017-02-06,,2
2011-07-21 - 2019-02-24,2017-02-07,,7
2011-07-21 - 2019-02-24,2017-02-08,,3
2011-07-21 - 2019-02-24,2017-02-09,,6
2011-07-21 - 2019-02-24,2017-02-10,,4
2011-07-21 - 2019-02-24,2017-02-11,,6,"Rollout of release - Started rollout of 1.12.3 at 100%, Rollout of release - Started rollout of 1.13.0 at 100%"
2011-07-21 - 2019-02-24,2017-02-12,,6
2011-07-21 - 2019-02-24,2017-02-13,,4
2011-07-21 - 2019-02-24,2017-02-14,,7
2011-07-21 - 2019-02-24,2017-02-15,,6
2011-07-21 - 2019-02-24,2017-02-16,,7
2011-07-21 - 2019-02-24,2017-02-17,,4
2011-07-21 - 2019-02-24,2017-02-18,,4
2011-07-21 - 2019-02-24,2017-02-19,,6
2011-07-21 - 2019-02-24,2017-02-20,,4
2011-07-21 - 2019-02-24,2017-02-21,,2
2011-07-21 - 2019-02-24,2017-02-22,,3
2011-07-21 - 2019-02-24,2017-02-23,,6
2011-07-21 - 2019-02-24,2017-02-24,,2
2011-07-21 - 2019-02-24,2017-02-25,,1
2011-07-21 - 2019-02-24,2017-02-26,,3,Rollout of release - Started rollout of 1.14.0 at 87%
2011-07-21 - 2019-02-24,2017-02-27,,3
2011-07-21 - 2019-02-24,2017-02-28,,2,"Rollout of release - Increased rollout of 1.14.0 to 100%, Rollout of release - Started rollout of 1.15.0 at 100%"
2011-07-21 - 2019-02-24,2017-03-01,,3
2011-07-21 - 2019-02-24,2017-03-02,,1
2011-07-21 - 2019-02-24,2017-03-03,,3
2011-07-21 - 2019-02-24,2017-03-04,,6
2011-07-21 - 2019-02-24,2017-03-05,,6
2011-07-21 - 2019-02-24,2017-03-06,,6
2011-07-21 - 2019-02-24,2017-03-07,,5,Rollout of release - Started rollout of 1.15.1 at 20%
2011-07-21 - 2019-02-24,2017-03-08,,3
2011-07-21 - 2019-02-24,2017-03-09,,1
2011-07-21 - 2019-02-24,2017-03-10,,2,Rollout of release - Increased rollout of 1.15.1 to 100%
2011-07-21 - 2019-02-24,2017-03-11,,3,Rollout of release - Started rollout of 1.15.2 at 100%
2011-07-21 - 2019-02-24,2017-03-12,,4
2011-07-21 - 2019-02-24,2017-03-13,,2
2011-07-21 - 2019-02-24,2017-03-14,,5
2011-07-21 - 2019-02-24,2017-03-15,,3
2011-07-21 - 2019-02-24,2017-03-16,,2
2011-07-21 - 2019-02-24,2017-03-17,,2
2011-07-21 - 2019-02-24,2017-03-18,,3
2011-07-21 - 2019-02-24,2017-03-19,,3
2011-07-21 - 2019-02-24,2017-03-20,,2
2011-07-21 - 2019-02-24,2017-03-21,,4
2011-07-21 - 2019-02-24,2017-03-22,,1
2011-07-21 - 2019-02-24,2017-03-23,,4
2011-07-21 - 2019-02-24,2017-03-24,,2
2011-07-21 - 2019-02-24,2017-03-25,,5
2011-07-21 - 2019-02-24,2017-03-26,,-
2011-07-21 - 2019-02-24,2017-03-27,,2
2011-07-21 - 2019-02-24,2017-03-28,,5
2011-07-21 - 2019-02-24,2017-03-29,,4
2011-07-21 - 2019-02-24,2017-03-30,,1
2011-07-21 - 2019-02-24,2017-03-31,,4
2011-07-21 - 2019-02-24,2017-04-01,,3
2011-07-21 - 2019-02-24,2017-04-02,,2
2011-07-21 - 2019-02-24,2017-04-03,,2
2011-07-21 - 2019-02-24,2017-04-04,,6
2011-07-21 - 2019-02-24,2017-04-05,,3
2011-07-21 - 2019-02-24,2017-04-06,,4
2011-07-21 - 2019-02-24,2017-04-07,,6
2011-07-21 - 2019-02-24,2017-04-08,,1
2011-07-21 - 2019-02-24,2017-04-09,,6
2011-07-21 - 2019-02-24,2017-04-10,,6
2011-07-21 - 2019-02-24,2017-04-11,,1
2011-07-21 - 2019-02-24,2017-04-12,,3
2011-07-21 - 2019-02-24,2017-04-13,,1
2011-07-21 - 2019-02-24,2017-04-14,,1
2011-07-21 - 2019-02-24,2017-04-15,,1
2011-07-21 - 2019-02-24,2017-04-16,,3
2011-07-21 - 2019-02-24,2017-04-17,,1
2011-07-21 - 2019-02-24,2017-04-18,,3
2011-07-21 - 2019-02-24,2017-04-19,,5
2011-07-21 - 2019-02-24,2017-04-20,,2
2011-07-21 - 2019-02-24,2017-04-21,,2
2011-07-21 - 2019-02-24,2017-04-22,,1
2011-07-21 - 2019-02-24,2017-04-23,,1
2011-07-21 - 2019-02-24,2017-04-24,,2
2011-07-21 - 2019-02-24,2017-04-25,,3
2011-07-21 - 2019-02-24,2017-04-26,,14
2011-07-21 - 2019-02-24,2017-04-27,,4
2011-07-21 - 2019-02-24,2017-04-28,,2
2011-07-21 - 2019-02-24,2017-04-29,,5
2011-07-21 - 2019-02-24,2017-04-30,,1
2011-07-21 - 2019-02-24,2017-05-01,,8
2011-07-21 - 2019-02-24,2017-05-02,,4
